# t,winchvel,rotvel,lightbright
263940,0.6,0.4,0.651349
264023,0.6,0.4,0.651558
264106,0.6,0.4,0.651767
264189,0.6,0.4,0.651977
264272,0.6,0.4,0.652186
264355,0.6,0.4,0.652396
264438,0.6,0.4,0.652605
264521,0.6,0.4,0.652814
264604,0.6,0.4,0.653024
264687,0.6,0.4,0.653233
264770,0.6,0.4,0.653443
264853,0.6,0.4,0.653652
264936,0.6,0.4,0.653861
265019,0.6,0.4,0.654071
265102,0.6,0.4,0.65428
265185,0.6,0.4,0.65449
265268,0.6,0.4,0.654699
265351,0.6,0.4,0.654908
265434,0.6,0.4,0.655118
265517,0.6,0.4,0.655327
265600,0.6,0.4,0.655537
265683,0.6,0.4,0.655746
265766,0.6,0.4,0.655955
265849,0.6,0.4,0.656165
265932,0.6,0.4,0.656374
266015,0.6,0.4,0.656583
266098,0.6,0.4,0.656793
266181,0.6,0.4,0.657002
266264,0.6,0.4,0.657212
266347,0.6,0.4,0.657421
266430,0.6,0.4,0.65763
266513,0.6,0.4,0.65784
266596,0.6,0.4,0.658049
266679,0.6,0.4,0.658259
266762,0.6,0.4,0.658468
266845,0.6,0.4,0.658677
266928,0.6,0.4,0.658887
267011,0.6,0.4,0.659096
267094,0.6,0.4,0.659305
267177,0.6,0.4,0.659515
267260,0.6,0.4,0.659724
267343,0.6,0.4,0.659934
267426,0.6,0.4,0.660143
267509,0.6,0.4,0.660352
267592,0.6,0.4,0.660562
267675,0.6,0.4,0.660771
267758,0.6,0.4,0.660981
267841,0.6,0.4,0.66119
267924,0.6,0.4,0.661399
268007,0.6,0.4,0.661609
268090,0.6,0.4,0.661818
268173,0.6,0.4,0.662028
268256,0.6,0.4,0.662237
268339,0.6,0.4,0.662446
268422,0.6,0.4,0.662656
268505,0.6,0.4,0.662865
268588,0.6,0.4,0.663074
268671,0.6,0.4,0.663284
268754,0.6,0.4,0.663493
268837,0.6,0.4,0.663703
268920,0.6,0.4,0.663912
269003,0.6,0.4,0.664121
269086,0.6,0.4,0.664331
269169,0.6,0.4,0.66454
269252,0.6,0.4,0.66475
269335,0.6,0.4,0.664959
269418,0.6,0.4,0.665168
269501,0.6,0.4,0.665378
269584,0.6,0.4,0.665587
269667,0.6,0.4,0.665797
269750,0.6,0.4,0.666006
269833,0.6,0.4,0.666215
269916,0.6,0.4,0.666425
269999,0.6,0.4,0.666634
270082,0.6,0.4,0.666667
270165,0.6,0.4,0.666665
270248,0.6,0.4,0.666664
270331,0.6,0.4,0.666661
270414,0.6,0.4,0.666657
270497,0.6,0.4,0.666653
270580,0.6,0.4,0.666648
270663,0.6,0.4,0.666642
270746,0.6,0.4,0.666635
270829,0.6,0.4,0.666628
270912,0.6,0.4,0.666619
270995,0.6,0.4,0.66661
271078,0.6,0.4,0.6666
271161,0.6,0.4,0.66659
271244,0.6,0.4,0.666578
271327,0.6,0.4,0.666566
271410,0.6,0.4,0.666552
271493,0.6,0.4,0.666538
271576,0.6,0.4,0.666524
271659,0.6,0.4,0.666508
271742,0.6,0.4,0.666492
271825,0.6,0.4,0.666474
271908,0.6,0.4,0.666456
271991,0.6,0.4,0.666438
272074,0.6,0.4,0.666418
272157,0.6,0.4,0.666398
272240,0.6,0.4,0.666376
272323,0.6,0.4,0.666354
272406,0.6,0.4,0.666331
272489,0.6,0.4,0.666308
272572,0.6,0.4,0.666283
272655,0.6,0.4,0.666258
272738,0.6,0.4,0.666232
272821,0.6,0.4,0.666205
272904,0.6,0.4,0.666177
272987,0.6,0.4,0.666149
273070,0.6,0.4,0.666119
273153,0.6,0.4,0.666089
273236,0.6,0.4,0.666058
273319,0.6,0.4,0.666027
273402,0.6,0.4,0.665994
273485,0.6,0.4,0.665961
273568,0.6,0.4,0.665927
273651,0.6,0.4,0.665892
273734,0.6,0.4,0.665856
273817,0.6,0.4,0.665819
273900,0.6,0.4,0.665782
273983,0.6,0.4,0.665744
274066,0.6,0.4,0.665705
274149,0.6,0.4,0.665665
274232,0.6,0.4,0.665624
274315,0.6,0.4,0.665583
274398,0.6,0.4,0.665541
274481,0.6,0.4,0.665498
274564,0.6,0.4,0.665454
274647,0.6,0.4,0.665409
274730,0.6,0.4,0.665364
274813,0.6,0.4,0.665318
274896,0.6,0.4,0.665271
274979,0.6,0.4,0.665223
275062,0.6,0.4,0.665174
275145,0.6,0.4,0.665125
275228,0.6,0.4,0.665074
275311,0.6,0.4,0.665023
275394,0.6,0.4,0.664971
275477,0.6,0.4,0.664919
275560,0.6,0.4,0.664865
275643,0.6,0.4,0.664811
275726,0.6,0.4,0.664756
275809,0.6,0.4,0.6647
275892,0.6,0.4,0.664643
275975,0.6,0.4,0.664585
276058,0.6,0.4,0.664527
276141,0.6,0.4,0.664468
276224,0.6,0.4,0.664408
276307,0.6,0.4,0.664347
276390,0.6,0.4,0.664286
276473,0.6,0.4,0.664223
276556,0.6,0.4,0.66416
276639,0.6,0.4,0.664096
276722,0.6,0.4,0.664031
276805,0.6,0.4,0.663966
276888,0.6,0.4,0.663899
276971,0.6,0.4,0.663832
277054,0.6,0.4,0.663764
277137,0.6,0.4,0.663695
277220,0.6,0.4,0.663626
277303,0.6,0.4,0.663555
277386,0.6,0.4,0.663484
277469,0.6,0.4,0.663412
277552,0.6,0.4,0.663339
277635,0.6,0.4,0.663265
277718,0.6,0.4,0.663191
277801,0.6,0.4,0.663115
277884,0.6,0.4,0.663039
277967,0.6,0.4,0.662962
278050,0.6,0.4,0.662885
278133,0.6,0.4,0.662806
278216,0.6,0.4,0.662727
278299,0.6,0.4,0.662647
278382,0.6,0.4,0.662566
278465,0.6,0.4,0.662484
278548,0.6,0.4,0.662402
278631,0.6,0.4,0.662318
278714,0.6,0.4,0.662234
278797,0.6,0.4,0.662149
278880,0.6,0.4,0.662063
278963,0.6,0.4,0.661977
279046,0.6,0.4,0.661889
279129,0.6,0.4,0.661801
279212,0.6,0.4,0.661712
279295,0.6,0.4,0.661622
279378,0.6,0.4,0.661532
279461,0.6,0.4,0.66144
279544,0.6,0.4,0.661348
279627,0.6,0.4,0.661255
279710,0.6,0.4,0.661161
279793,0.6,0.4,0.661067
279876,0.6,0.4,0.660971
279959,0.6,0.4,0.660875
280042,0.6,0.4,0.660778
280125,0.6,0.4,0.66068
280208,0.6,0.4,0.660581
280291,0.6,0.4,0.660482
280374,0.6,0.4,0.660382
280457,0.6,0.4,0.66028
280540,0.6,0.4,0.660179
280623,0.6,0.4,0.660076
280706,0.6,0.4,0.659972
280789,0.6,0.4,0.659868
280872,0.6,0.4,0.659763
280955,0.6,0.4,0.659657
281038,0.6,0.4,0.65955
281121,0.6,0.4,0.659443
281204,0.6,0.4,0.659334
281287,0.6,0.4,0.659225
281370,0.6,0.4,0.659115
281453,0.6,0.4,0.659004
281536,0.6,0.4,0.658893
281619,0.6,0.4,0.658781
281702,0.6,0.4,0.658667
281785,0.6,0.4,0.658553
281868,0.6,0.4,0.658439
281951,0.6,0.4,0.658323
282034,0.6,0.4,0.658206
282117,0.6,0.4,0.658089
282200,0.6,0.4,0.657971
282283,0.6,0.4,0.657852
282366,0.6,0.4,0.657733
282449,0.6,0.4,0.657612
282532,0.6,0.4,0.657491
282615,0.6,0.4,0.657369
282698,0.6,0.4,0.657246
282781,0.6,0.4,0.657122
282864,0.6,0.4,0.656998
282947,0.6,0.4,0.656873
283030,0.6,0.4,0.656747
283113,0.6,0.4,0.65662
283196,0.6,0.4,0.656492
283279,0.6,0.4,0.656363
283362,0.6,0.4,0.656234
283445,0.6,0.4,0.656104
283528,0.6,0.4,0.655973
283611,0.6,0.4,0.655841
283694,0.6,0.4,0.655709
283777,0.6,0.4,0.655575
283860,0.6,0.4,0.655441
283943,0.6,0.4,0.655306
284026,0.6,0.4,0.65517
284109,0.6,0.4,0.655034
284192,0.6,0.4,0.654896
284275,0.6,0.4,0.654758
284358,0.6,0.4,0.654619
284441,0.6,0.4,0.65448
284524,0.6,0.4,0.654339
284607,0.6,0.4,0.654197
284690,0.6,0.4,0.654055
284773,0.6,0.4,0.653912
284856,0.6,0.4,0.653768
284939,0.6,0.4,0.653624
285022,0.6,0.4,0.653478
285105,0.6,0.4,0.653332
285188,0.6,0.4,0.653185
285271,0.6,0.4,0.653037
285354,0.6,0.4,0.652888
285437,0.6,0.4,0.652739
285520,0.6,0.4,0.652589
285603,0.6,0.4,0.652438
285686,0.6,0.4,0.652286
285769,0.6,0.4,0.652133
285852,0.6,0.4,0.651979
285935,0.6,0.4,0.651825
286018,0.6,0.4,0.65167
286101,0.6,0.4,0.651514
286184,0.6,0.4,0.651357
286267,0.6,0.4,0.6512
286350,0.6,0.4,0.651041
286433,0.6,0.4,0.650882
286516,0.6,0.4,0.650722
286599,0.6,0.4,0.650561
286682,0.6,0.4,0.6504
286765,0.6,0.4,0.650237
286848,0.6,0.4,0.650074
286931,0.6,0.4,0.64991
287014,0.6,0.4,0.649745
287097,0.6,0.4,0.64958
287180,0.6,0.4,0.649413
287263,0.6,0.4,0.649246
287346,0.6,0.4,0.649078
287429,0.6,0.4,0.648909
287512,0.6,0.4,0.64874
287595,0.6,0.4,0.648569
287678,0.6,0.4,0.648398
287761,0.6,0.4,0.648226
287844,0.6,0.4,0.648053
287927,0.6,0.4,0.647879
288010,0.6,0.4,0.647705
288093,0.6,0.4,0.647529
288176,0.6,0.4,0.647353
288259,0.6,0.4,0.647177
288342,0.6,0.4,0.646999
288425,0.6,0.4,0.64682
288508,0.6,0.4,0.646641
288591,0.6,0.4,0.646461
288674,0.6,0.4,0.64628
288757,0.6,0.4,0.646098
288840,0.6,0.4,0.645916
288923,0.6,0.4,0.645732
289006,0.6,0.4,0.645548
289089,0.6,0.4,0.645363
289172,0.6,0.4,0.645177
289255,0.6,0.4,0.644991
289338,0.6,0.4,0.644803
289421,0.6,0.4,0.644615
289504,0.6,0.4,0.644426
289587,0.6,0.4,0.644236
289670,0.6,0.4,0.644046
289753,0.6,0.4,0.643854
289836,0.6,0.4,0.643662
289919,0.6,0.4,0.643469
290002,0.6,0.4,0.643275
290085,0.6,0.4,0.64308
290168,0.6,0.4,0.642885
290251,0.6,0.4,0.642689
290334,0.6,0.4,0.642492
290417,0.6,0.4,0.642294
290500,0.6,0.4,0.642095
290583,0.6,0.4,0.641896
290666,0.6,0.4,0.641695
290749,0.6,0.4,0.641494
290832,0.6,0.4,0.641292
290915,0.6,0.4,0.64109
290998,0.6,0.4,0.640886
291081,0.6,0.4,0.640682
291164,0.6,0.4,0.640477
291247,0.6,0.4,0.640271
291330,0.6,0.4,0.640064
291413,0.6,0.4,0.639856
291496,0.6,0.4,0.639648
291579,0.6,0.4,0.639439
291662,0.6,0.4,0.639229
291745,0.6,0.4,0.639018
291828,0.6,0.4,0.638806
291911,0.6,0.4,0.638594
291994,0.6,0.4,0.638381
292077,0.6,0.4,0.638167
292160,0.6,0.4,0.637952
292243,0.6,0.4,0.637736
292326,0.6,0.4,0.63752
292409,0.6,0.4,0.637303
292492,0.6,0.4,0.637085
292575,0.6,0.4,0.636866
292658,0.6,0.4,0.636646
292741,0.6,0.4,0.636426
292824,0.6,0.4,0.636204
292907,0.6,0.4,0.635982
292990,0.6,0.4,0.635759
293073,0.6,0.4,0.635536
293156,0.6,0.4,0.635311
293239,0.6,0.4,0.635086
293322,0.6,0.4,0.63486
293405,0.6,0.4,0.634633
293488,0.6,0.4,0.634405
293571,0.6,0.4,0.634177
293654,0.6,0.4,0.633947
293737,0.6,0.4,0.633717
293820,0.6,0.4,0.633486
293903,0.6,0.4,0.633255
293986,0.6,0.4,0.633022
294069,0.6,0.4,0.632789
294152,0.6,0.4,0.632554
294235,0.6,0.4,0.63232
294318,0.6,0.4,0.632084
294401,0.6,0.4,0.631847
294484,0.6,0.4,0.63161
294567,0.6,0.4,0.631371
294650,0.6,0.4,0.631132
294733,0.6,0.4,0.630893
294816,0.6,0.4,0.630652
294899,0.6,0.4,0.630411
294982,0.6,0.4,0.630168
295065,0.6,0.4,0.629925
295148,0.6,0.4,0.629681
295231,0.6,0.4,0.629437
295314,0.6,0.4,0.629191
295397,0.6,0.4,0.628945
295480,0.6,0.4,0.628698
295563,0.6,0.4,0.62845
295646,0.6,0.4,0.628201
295729,0.6,0.4,0.627952
295812,0.6,0.4,0.627702
295895,0.6,0.4,0.627451
295978,0.6,0.4,0.627199
296061,0.6,0.4,0.626946
296144,0.6,0.4,0.626692
296227,0.6,0.4,0.626438
296310,0.6,0.4,0.626183
296393,0.6,0.4,0.625927
296476,0.6,0.4,0.62567
296559,0.6,0.4,0.625413
296642,0.6,0.4,0.625154
296725,0.6,0.4,0.624895
296808,0.6,0.4,0.624635
296891,0.6,0.4,0.624374
296974,0.6,0.4,0.624113
297057,0.6,0.4,0.62385
297140,0.6,0.4,0.623587
297223,0.6,0.4,0.623323
297306,0.6,0.4,0.623058
297389,0.6,0.4,0.622793
297472,0.6,0.4,0.622526
297555,0.6,0.4,0.622259
297638,0.6,0.4,0.621991
297721,0.6,0.4,0.621722
297804,0.6,0.4,0.621452
297887,0.6,0.4,0.621182
297970,0.6,0.4,0.620911
298053,0.6,0.4,0.620639
298136,0.6,0.4,0.620366
298219,0.6,0.4,0.620092
298302,0.6,0.4,0.619818
298385,0.6,0.4,0.619542
298468,0.6,0.4,0.619266
298551,0.6,0.4,0.618989
298634,0.6,0.4,0.618711
298717,0.6,0.4,0.618433
298800,0.6,0.4,0.618154
298883,0.6,0.4,0.617873
298966,0.6,0.4,0.617593
299049,0.6,0.4,0.617311
299132,0.6,0.4,0.617028
299215,0.6,0.4,0.616745
299298,0.6,0.4,0.616461
299381,0.6,0.4,0.616176
299464,0.6,0.4,0.61589
299547,0.6,0.4,0.615603
299630,0.6,0.4,0.615316
299713,0.6,0.4,0.615028
299796,0.6,0.4,0.614739
299879,0.6,0.4,0.614449
299962,0.6,0.4,0.614158
300045,0.6,0.4,0.613867
300128,0.6,0.4,0.613575
300211,0.6,0.4,0.613281
300294,0.6,0.4,0.612988
300377,0.6,0.4,0.612693
300460,0.6,0.4,0.612397
300543,0.6,0.4,0.612101
300626,0.6,0.4,0.611804
300709,0.6,0.4,0.611506
300792,0.6,0.4,0.611208
300875,0.6,0.4,0.610908
300958,0.6,0.4,0.610608
301041,0.6,0.4,0.610307
301124,0.6,0.4,0.610005
301207,0.6,0.4,0.609702
301290,0.6,0.4,0.609398
301373,0.6,0.4,0.609094
301456,0.6,0.4,0.608789
301539,0.6,0.4,0.608483
301622,0.6,0.4,0.608176
301705,0.6,0.4,0.607869
301788,0.6,0.4,0.60756
301871,0.6,0.4,0.607251
301954,0.6,0.4,0.606941
302037,0.6,0.4,0.60663
302120,0.6,0.4,0.606319
302203,0.6,0.4,0.606006
302286,0.6,0.4,0.605693
302369,0.6,0.4,0.605379
302452,0.6,0.4,0.605064
302535,0.6,0.4,0.604749
302618,0.6,0.4,0.604432
302701,0.6,0.4,0.604115
302784,0.6,0.4,0.603797
302867,0.6,0.4,0.603478
302950,0.6,0.4,0.603158
303033,0.6,0.4,0.602838
303116,0.6,0.4,0.602517
303199,0.6,0.4,0.602194
303282,0.6,0.4,0.601872
303365,0.6,0.4,0.601548
303448,0.6,0.4,0.601223
303531,0.6,0.4,0.600898
303614,0.6,0.4,0.600572
303697,0.6,0.4,0.600245
303780,0.6,0.4,0.599917
303863,0.6,0.4,0.599589
303946,0.6,0.4,0.599259
304029,0.6,0.4,0.598929
304112,0.6,0.4,0.598598
304195,0.6,0.4,0.598267
304278,0.6,0.4,0.597934
304361,0.6,0.4,0.597601
304444,0.6,0.4,0.597266
304527,0.6,0.4,0.596931
304610,0.6,0.4,0.596596
304693,0.6,0.4,0.596259
304776,0.6,0.4,0.595922
304859,0.6,0.4,0.595583
304942,0.6,0.4,0.595244
305025,0.6,0.4,0.594905
305108,0.6,0.4,0.594564
305191,0.6,0.4,0.594223
305274,0.6,0.4,0.59388
305357,0.6,0.4,0.593537
305440,0.6,0.4,0.593193
305523,0.6,0.4,0.592849
305606,0.6,0.4,0.592503
305689,0.6,0.4,0.592157
305772,0.6,0.4,0.59181
305855,0.6,0.4,0.591462
305938,0.6,0.4,0.591113
306021,0.6,0.4,0.590764
306104,0.6,0.4,0.590413
306187,0.6,0.4,0.590062
306270,0.6,0.4,0.58971
306353,0.6,0.4,0.589358
306436,0.6,0.4,0.589004
306519,0.6,0.4,0.58865
306602,0.6,0.4,0.588295
306685,0.6,0.4,0.587939
306768,0.6,0.4,0.587582
306851,0.6,0.4,0.587224
306934,0.6,0.4,0.586866
307017,0.6,0.4,0.586507
307100,0.6,0.4,0.586147
307183,0.6,0.4,0.585786
307266,0.6,0.4,0.585424
307349,0.6,0.4,0.585062
307432,0.6,0.4,0.584699
307515,0.6,0.4,0.584335
307598,0.6,0.4,0.58397
307681,0.6,0.4,0.583604
307764,0.6,0.4,0.583238
307847,0.6,0.4,0.582871
307930,0.6,0.4,0.582502
308013,0.6,0.4,0.582134
308096,0.6,0.4,0.581764
308179,0.6,0.4,0.581393
308262,0.6,0.4,0.581022
308345,0.6,0.4,0.58065
308428,0.6,0.4,0.580277
308511,0.6,0.4,0.579903
308594,0.6,0.4,0.579529
308677,0.6,0.4,0.579154
308760,0.6,0.4,0.578778
308843,0.6,0.4,0.578401
308926,0.6,0.4,0.578023
309009,0.6,0.4,0.577644
309092,0.6,0.4,0.577265
309175,0.6,0.4,0.576885
309258,0.6,0.4,0.576504
309341,0.6,0.4,0.576122
309424,0.6,0.4,0.57574
309507,0.6,0.4,0.575356
309590,0.6,0.4,0.574972
309673,0.6,0.4,0.574587
309756,0.6,0.4,0.574201
309839,0.6,0.4,0.573815
309922,0.6,0.4,0.573427
310005,0.6,0.4,0.573039
310088,0.6,0.4,0.57265
310171,0.6,0.4,0.57226
310254,0.6,0.4,0.571869
310337,0.6,0.4,0.571478
310420,0.6,0.4,0.571086
310503,0.6,0.4,0.570693
310586,0.6,0.4,0.570299
310669,0.6,0.4,0.569904
310752,0.6,0.4,0.569509
310835,0.6,0.4,0.569112
310918,0.6,0.4,0.568715
311001,0.6,0.4,0.568317
311084,0.6,0.4,0.567919
311167,0.6,0.4,0.567519
311250,0.6,0.4,0.567119
311333,0.6,0.4,0.566718
311416,0.6,0.4,0.566316
311499,0.6,0.4,0.565913
311582,0.6,0.4,0.565509
311665,0.6,0.4,0.565105
311748,0.6,0.4,0.5647
311831,0.6,0.4,0.564294
311914,0.6,0.4,0.563887
311997,0.6,0.4,0.56348
312080,0.6,0.4,0.563071
312163,0.6,0.4,0.562662
312246,0.6,0.4,0.562252
312329,0.6,0.4,0.561841
312412,0.6,0.4,0.56143
312495,0.6,0.4,0.561017
312578,0.6,0.4,0.560604
312661,0.6,0.4,0.56019
312744,0.6,0.4,0.559775
312827,0.6,0.4,0.55936
312910,0.6,0.4,0.558943
312993,0.6,0.4,0.558526
313076,0.6,0.4,0.558108
313159,0.6,0.4,0.557689
313242,0.6,0.4,0.557269
313325,0.6,0.4,0.556849
313408,0.6,0.4,0.556427
313491,0.6,0.4,0.556005
313574,0.6,0.4,0.555582
313657,0.6,0.4,0.555159
313740,0.6,0.4,0.554734
313823,0.6,0.4,0.554309
313906,0.6,0.4,0.553883
313989,0.6,0.4,0.553456
314072,0.6,0.4,0.553028
314155,0.6,0.4,0.5526
314238,0.6,0.4,0.55217
314321,0.6,0.4,0.55174
314404,0.6,0.4,0.551309
314487,0.6,0.4,0.550877
314570,0.6,0.4,0.550445
314653,0.6,0.4,0.550011
314736,0.6,0.4,0.549577
314819,0.6,0.4,0.549142
314902,0.6,0.4,0.548706
314985,0.6,0.4,0.54827
315068,0.6,0.4,0.547832
315151,0.6,0.4,0.547394
315234,0.6,0.4,0.546955
315317,0.6,0.4,0.546515
315400,0.6,0.4,0.546075
315483,0.6,0.4,0.545633
315566,0.6,0.4,0.545191
315649,0.6,0.4,0.544748
315732,0.6,0.4,0.544304
315815,0.6,0.4,0.543859
315898,0.6,0.4,0.543414
315981,0.6,0.4,0.542967
316064,0.6,0.4,0.54252
316147,0.6,0.4,0.542072
316230,0.6,0.4,0.541624
316313,0.6,0.4,0.541174
316396,0.6,0.4,0.540724
316479,0.6,0.4,0.540273
316562,0.6,0.4,0.539821
316645,0.6,0.4,0.539368
316728,0.6,0.4,0.538915
316811,0.6,0.4,0.53846
316894,0.6,0.4,0.538005
316977,0.6,0.4,0.537549
317060,0.6,0.4,0.537092
317143,0.6,0.4,0.536635
317226,0.6,0.4,0.536176
317309,0.6,0.4,0.535717
317392,0.6,0.4,0.535257
317475,0.6,0.4,0.534796
317558,0.6,0.4,0.534335
317641,0.6,0.4,0.533872
317724,0.6,0.4,0.533409
317807,0.6,0.4,0.532945
317890,0.6,0.4,0.53248
317973,0.6,0.4,0.532014
318056,0.6,0.4,0.531548
318139,0.6,0.4,0.531081
318222,0.6,0.4,0.530613
318305,0.6,0.4,0.530144
318388,0.6,0.4,0.529674
318471,0.6,0.4,0.529204
318554,0.6,0.4,0.528732
318637,0.6,0.4,0.52826
318720,0.6,0.4,0.527787
318803,0.6,0.4,0.527314
318886,0.6,0.4,0.526839
318969,0.6,0.4,0.526364
319052,0.6,0.4,0.525888
319135,0.6,0.4,0.525411
319218,0.6,0.4,0.524933
319301,0.6,0.4,0.524454
319384,0.6,0.4,0.523975
319467,0.6,0.4,0.523495
319550,0.6,0.4,0.523014
319633,0.6,0.4,0.522532
319716,0.6,0.4,0.52205
319799,0.6,0.4,0.521566
319882,0.6,0.4,0.521082
319965,0.6,0.4,0.520597
320048,0.6,0.4,0.520111
320131,0.6,0.4,0.519625
320214,0.6,0.4,0.519137
320297,0.6,0.4,0.518649
320380,0.6,0.4,0.51816
320463,0.6,0.4,0.51767
320546,0.6,0.4,0.517179
320629,0.6,0.4,0.516688
320712,0.6,0.4,0.516196
320795,0.6,0.4,0.515703
320878,0.6,0.4,0.515209
320961,0.6,0.4,0.514714
321044,0.6,0.4,0.514219
321127,0.6,0.4,0.513722
321210,0.6,0.4,0.513225
321293,0.6,0.4,0.512727
321376,0.6,0.4,0.512228
321459,0.6,0.4,0.511729
321542,0.6,0.4,0.511229
321625,0.6,0.4,0.510728
321708,0.6,0.4,0.510226
321791,0.6,0.4,0.509723
321874,0.6,0.4,0.509219
321957,0.6,0.4,0.508715
322040,0.6,0.4,0.50821
322123,0.6,0.4,0.507704
322206,0.6,0.4,0.507197
322289,0.6,0.4,0.506689
322372,0.6,0.4,0.506181
322455,0.6,0.4,0.505672
322538,0.6,0.4,0.505162
322621,0.6,0.4,0.504651
322704,0.6,0.4,0.504139
322787,0.6,0.4,0.503627
322870,0.6,0.4,0.503114
322953,0.6,0.4,0.5026
323036,0.6,0.4,0.502085
323119,0.6,0.4,0.501569
323202,0.6,0.4,0.501053
323285,0.6,0.4,0.500535
323368,0.6,0.4,0.500017
323451,0.6,0.4,0.499498
323534,0.6,0.4,0.498979
323617,0.6,0.4,0.498458
323700,0.6,0.4,0.497937
323783,0.6,0.4,0.497415
323866,0.6,0.4,0.496892
323949,0.6,0.4,0.496368
324032,0.6,0.4,0.495844
324115,0.6,0.4,0.495318
324198,0.6,0.4,0.494792
324281,0.6,0.4,0.494265
324364,0.6,0.4,0.493738
324447,0.6,0.4,0.493209
324530,0.6,0.4,0.49268
324613,0.6,0.4,0.492149
324696,0.6,0.4,0.491619
324779,0.6,0.4,0.491087
324862,0.6,0.4,0.490554
324945,0.6,0.4,0.490021
325028,0.6,0.4,0.489487
325111,0.6,0.4,0.488952
325194,0.6,0.4,0.488416
325277,0.6,0.4,0.487879
325360,0.6,0.4,0.487342
325443,0.6,0.4,0.486803
325526,0.6,0.4,0.486264
325609,0.6,0.4,0.485725
325692,0.6,0.4,0.485184
325775,0.6,0.4,0.484642
325858,0.6,0.4,0.4841
325941,0.6,0.4,0.483557
326024,0.6,0.4,0.483013
326107,0.6,0.4,0.482468
326190,0.6,0.4,0.481923
326273,0.6,0.4,0.481377
326356,0.6,0.4,0.48083
326439,0.6,0.4,0.480282
326522,0.6,0.4,0.479733
326605,0.6,0.4,0.479183
326688,0.6,0.4,0.478634
326771,0.6,0.4,0.478085
326854,0.6,0.4,0.477537
326937,0.6,0.4,0.47699
327020,0.6,0.4,0.476444
327103,0.6,0.4,0.475898
327186,0.6,0.4,0.475353
327269,0.6,0.4,0.474809
327352,0.6,0.4,0.474266
327435,0.6,0.4,0.473724
327518,0.6,0.4,0.473182
327601,0.6,0.4,0.472642
327684,0.6,0.4,0.472102
327767,0.6,0.4,0.471563
327850,0.6,0.4,0.471024
327933,0.6,0.4,0.470487
328016,0.6,0.4,0.46995
328099,0.6,0.4,0.469414
328182,0.6,0.4,0.468879
328265,0.6,0.4,0.468345
328348,0.6,0.4,0.467812
328431,0.6,0.4,0.467279
328514,0.6,0.4,0.466747
328597,0.6,0.4,0.466216
328680,0.6,0.4,0.465686
328763,0.6,0.4,0.465157
328846,0.6,0.4,0.464628
328929,0.6,0.4,0.4641
329012,0.6,0.4,0.463573
329095,0.6,0.4,0.463047
329178,0.6,0.4,0.462522
329261,0.6,0.4,0.461997
329344,0.6,0.4,0.461473
329427,0.6,0.4,0.46095
329510,0.6,0.4,0.460428
329593,0.6,0.4,0.459907
329676,0.6,0.4,0.459386
329759,0.6,0.4,0.458866
329842,0.6,0.4,0.458348
329925,0.6,0.4,0.457829
330008,0.6,0.4,0.457312
330091,0.6,0.4,0.456796
330174,0.6,0.4,0.45628
330257,0.6,0.4,0.455765
330340,0.6,0.4,0.455251
330423,0.6,0.4,0.454738
330506,0.6,0.4,0.454225
330589,0.6,0.4,0.453713
330672,0.6,0.4,0.453203
330755,0.6,0.4,0.452693
330838,0.6,0.4,0.452183
330921,0.6,0.4,0.451675
331004,0.6,0.4,0.451167
331087,0.6,0.4,0.45066
331170,0.6,0.4,0.450154
331253,0.6,0.4,0.449649
331336,0.6,0.4,0.449145
331419,0.6,0.4,0.448641
331502,0.6,0.4,0.448138
331585,0.6,0.4,0.447636
331668,0.6,0.4,0.447135
331751,0.6,0.4,0.446635
331834,0.6,0.4,0.446135
331917,0.6,0.4,0.445637
332000,0.6,0.4,0.445139
332083,0.6,0.4,0.444641
332166,0.6,0.4,0.444145
332249,0.6,0.4,0.44365
332332,0.6,0.4,0.443155
332415,0.6,0.4,0.442661
332498,0.6,0.4,0.442168
332581,0.6,0.4,0.441675
332664,0.6,0.4,0.441184
332747,0.6,0.4,0.440693
332830,0.6,0.4,0.440203
332913,0.6,0.4,0.439714
332996,0.6,0.4,0.439226
333079,0.6,0.4,0.438738
333162,0.6,0.4,0.438252
333245,0.6,0.4,0.437766
333328,0.6,0.4,0.437281
333411,0.6,0.4,0.436797
333494,0.6,0.4,0.436313
333577,0.6,0.4,0.435831
333660,0.6,0.4,0.435349
333743,0.6,0.4,0.434868
333826,0.6,0.4,0.434388
333909,0.6,0.4,0.433908
333992,0.6,0.4,0.433429
334075,0.6,0.4,0.432952
334158,0.6,0.4,0.432475
334241,0.6,0.4,0.431999
334324,0.6,0.4,0.431523
334407,0.6,0.4,0.431049
334490,0.6,0.4,0.430575
334573,0.6,0.4,0.430102
334656,0.6,0.4,0.42963
334739,0.6,0.4,0.429158
334822,0.6,0.4,0.428688
334905,0.6,0.4,0.428218
334988,0.6,0.4,0.427749
335071,0.6,0.4,0.427281
335154,0.6,0.4,0.426814
335237,0.6,0.4,0.426347
335320,0.6,0.4,0.425882
335403,0.6,0.4,0.425417
335486,0.6,0.4,0.424953
335569,0.6,0.4,0.424489
335652,0.6,0.4,0.424027
335735,0.6,0.4,0.423565
335818,0.6,0.4,0.423104
335901,0.6,0.4,0.422644
335984,0.6,0.4,0.422185
336067,0.6,0.4,0.421727
336150,0.6,0.4,0.421269
336233,0.6,0.4,0.420812
336316,0.6,0.4,0.420356
